actor_name,algorithm,completion_rate,crash_rate,evaluation_count,lap_target_rate,mean_progress,mean_return,median_progress,observation_type,root_identity,run_checksum,run_id,training_duration,training_interactions
tiny,a2c,0.0,1.0,1,0.0,0.554761503960034,35.66820186289706,0.554761503960034,frenet,0,78612a4c5f8f5e356b1da0e1e65f0d49f8c7c5227af34dfa6ddec8079e67c22e,a2c-tiny-frenet-seed-0,158.60987529953854,1000000
tiny,a2c,1.0,0.0,1,1.0,1.0000442998504768,224.55131623001108,1.0000442998504768,frenet,0,78612a4c5f8f5e356b1da0e1e65f0d49f8c7c5227af34dfa6ddec8079e67c22e,a2c-tiny-frenet-seed-0,305.76195109910987,2000000
tiny,a2c,0.0,1.0,1,0.0,0.09919364540761652,-0.851639140143563,0.09919364540761652,frenet,0,78612a4c5f8f5e356b1da0e1e65f0d49f8c7c5227af34dfa6ddec8079e67c22e,a2c-tiny-frenet-seed-0,41.94890539996413,250000
tiny,a2c,0.0,1.0,1,0.0,0.3702236573704741,20.640758541036217,0.3702236573704741,frenet,0,78612a4c5f8f5e356b1da0e1e65f0d49f8c7c5227af34dfa6ddec8079e67c22e,a2c-tiny-frenet-seed-0,82.26480439977968,500000
tiny,a2c,0.0,1.0,1,0.0,0.5096588832998207,31.915125655416198,0.5096588832998207,frenet,0,78612a4c5f8f5e356b1da0e1e65f0d49f8c7c5227af34dfa6ddec8079e67c22e,a2c-tiny-frenet-seed-0,121.03095259960173,750000
tiny,a2c,0.0,1.0,1,0.0,0.5573906186598431,35.41764492630434,0.5573906186598431,frenet,1,c5d142aeedd81c287e8b9cd206771d2b93e6a642588ba0db7a46798ddeb083c8,a2c-tiny-frenet-seed-1,169.13977139965937,1000000
tiny,a2c,1.0,0.0,1,1.0,1.0003324389346038,222.4162926529329,1.0003324389346038,frenet,1,c5d142aeedd81c287e8b9cd206771d2b93e6a642588ba0db7a46798ddeb083c8,a2c-tiny-frenet-seed-1,332.3108483995311,2000000
tiny,a2c,0.0,1.0,1,0.0,0.09413108642419944,-1.2702336373786713,0.09413108642419944,frenet,1,c5d142aeedd81c287e8b9cd206771d2b93e6a642588ba0db7a46798ddeb083c8,a2c-tiny-frenet-seed-1,43.16154059995097,250000
tiny,a2c,0.0,1.0,1,0.0,0.4952816948155933,30.197920439259356,0.4952816948155933,frenet,1,c5d142aeedd81c287e8b9cd206771d2b93e6a642588ba0db7a46798ddeb083c8,a2c-tiny-frenet-seed-1,85.5936317000851,500000
tiny,a2c,0.0,1.0,1,0.0,0.5556123787465891,34.960265766458285,0.5556123787465891,frenet,1,c5d142aeedd81c287e8b9cd206771d2b93e6a642588ba0db7a46798ddeb083c8,a2c-tiny-frenet-seed-1,126.46394949992828,750000
tiny,a2c,0.0,1.0,1,0.0,0.5088782916975083,31.431577386646055,0.5088782916975083,frenet,2,982d03dbf5495856ac5a635963e738775633e02a94278b0ddf3508740fa92572,a2c-tiny-frenet-seed-2,160.57265240003835,1000000
tiny,a2c,0.0,1.0,1,0.0,0.5634822813707469,36.594443977842005,0.5634822813707469,frenet,2,982d03dbf5495856ac5a635963e738775633e02a94278b0ddf3508740fa92572,a2c-tiny-frenet-seed-2,320.42969260036625,2000000
tiny,a2c,0.0,1.0,1,0.0,0.21144617293613982,6.896856640828203,0.21144617293613982,frenet,2,982d03dbf5495856ac5a635963e738775633e02a94278b0ddf3508740fa92572,a2c-tiny-frenet-seed-2,41.60120879972965,250000
tiny,a2c,0.0,1.0,1,0.0,0.5064161819785471,31.02657755396401,0.5064161819785471,frenet,2,982d03dbf5495856ac5a635963e738775633e02a94278b0ddf3508740fa92572,a2c-tiny-frenet-seed-2,81.97185539934799,500000
tiny,a2c,0.0,1.0,1,0.0,0.5077662646640452,31.053938934765398,0.5077662646640452,frenet,2,982d03dbf5495856ac5a635963e738775633e02a94278b0ddf3508740fa92572,a2c-tiny-frenet-seed-2,121.31145929997001,750000
tiny,a2c,0.0,1.0,1,0.0,0.503692535586284,31.186521124801438,0.503692535586284,frenet,3,4752208ed0db580c4b8c97a576ac48019756f72cdcd97cff0a9df527bd303a53,a2c-tiny-frenet-seed-3,165.44723489966418,1000000
tiny,a2c,0.0,1.0,1,0.0,0.5497221475642238,35.65576187238578,0.5497221475642238,frenet,3,4752208ed0db580c4b8c97a576ac48019756f72cdcd97cff0a9df527bd303a53,a2c-tiny-frenet-seed-3,328.6498054998301,2000000
tiny,a2c,0.0,1.0,1,0.0,0.0800761673928112,-2.1449933820513807,0.0800761673928112,frenet,3,4752208ed0db580c4b8c97a576ac48019756f72cdcd97cff0a9df527bd303a53,a2c-tiny-frenet-seed-3,42.57549499990637,250000
tiny,a2c,0.0,1.0,1,0.0,0.49924754000064336,30.475903304061376,0.49924754000064336,frenet,3,4752208ed0db580c4b8c97a576ac48019756f72cdcd97cff0a9df527bd303a53,a2c-tiny-frenet-seed-3,85.06929139971908,500000
tiny,a2c,0.0,1.0,1,0.0,0.5012891143183349,31.03263622890858,0.5012891143183349,frenet,3,4752208ed0db580c4b8c97a576ac48019756f72cdcd97cff0a9df527bd303a53,a2c-tiny-frenet-seed-3,125.6940098999039,750000
tiny,a2c,0.0,1.0,1,0.0,0.5043745130807465,31.299487665477507,0.5043745130807465,frenet,4,9e42cd038bb0428a07f6e882d8286bcb51004b8b355cdad9c8da4c0cfeec39b7,a2c-tiny-frenet-seed-4,165.1723681000367,1000000
